Id,sampling_rate,age,gender,ethnicity,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path
1151,22050,29.0,female,arabic,1211.3379,3999.759,145.76283,0.0285421685428698,0.1548651349008135,0.0100569663553319,0.1026187533554044,1716.66524281818,[80.74951172],-93.8296472034488,69,281,23,23.661133786848072,audios_development/1152.wav
1152,22050,31.0,male,azerbaijani,905.41394,3998.989,145.3891,0.0232863608742343,0.175606204633969,0.0107145169765669,0.13255615234375,2462.7707054095536,[107.66601562],-64.38619691788706,69,281,10,22.267936507936504,audios_development/1153.wav
1153,22050,18.0,female,igala,1297.4674,3998.0825,149.33131,0.021625015203397,0.0726880242764579,0.0155072596030866,0.0924000459558823,2064.571204265914,[117.45383523],-23.91081528440574,3,15,1,1.5391836734693878,audios_development/1154.wav
1154,22050,19.0,male,igbo,594.2072,3123.866,147.27345,0.0234903786101395,0.0745284196075181,0.0028284568759679,0.10337890625,2487.041837228479,[161.49902344],-17.797485046543937,4,12,1,1.155827664399093,audios_development/1155.wav
1155,22050,15.0,female,igbo,951.90765,3866.7888,147.90909,0.0277441082834946,0.1211270552169023,0.0009162121496747,0.1062436311141304,2677.055229795223,[151.99908088],-15.784495225209495,3,13,1,1.064580498866213,audios_development/1156.wav
1156,22050,57.0,female,korean,1779.2709,3999.4207,145.42102,0.0208438111254855,0.0962235015301481,0.0025850108695741,0.2191990868810952,3014.2795867801783,[143.5546875],-105.43561819582214,69,281,35,23.0574149659864,audios_development/1157.wav
1157,22050,23.0,male,igbo,652.8911,3299.5977,147.97041,0.0269810080362855,0.1424718837471113,0.0084720926308633,0.0314659705528846,1109.8397358288494,[99.38401442],-51.83710477634606,0,0,1,1.173968253968254,audios_development/1158.wav
1158,22050,25.0,male,belarusan,1610.5181,3999.7874,145.50578,0.0245575772140474,0.1245040103639652,0.0034332938361107,0.171366467453917,2972.9585570033014,[151.99908088],-90.98039648712256,69,281,12,20.52643990929705,audios_development/1159.wav
1159,22050,18.0,male,igbo,575.99756,3857.1577,147.22894,0.0218754651023016,0.1061716754253393,0.0024801219404555,0.040725556930693,1820.72149070333,[161.49902344],-92.33219774425515,7,22,2,2.043356009070295,audios_development/1160.wav
1160,22050,22.0,male,kaire-kaire,764.19305,3852.5833,147.59184,0.0191927972985323,0.1119195890001072,0.0026602956656858,0.0612994025735294,2073.933326190973,[143.5546875],-79.1882217777989,5,19,2,1.8389569160997727,audios_development/1161.wav
1161,22050,22.0,female,english,1617.8815,3999.6218,145.63902,0.0207355810557076,0.0995042011403747,0.0026803544722871,0.1984195523648648,3062.299934359264,[123.046875],-108.92179650718822,69,281,12,15.90566893424036,audios_development/1162.wav
1162,22050,17.0,male,igbo,869.63727,3576.1868,145.60796,0.0120350601647539,0.1023679185846526,0.0009514240348167,0.0569623161764705,2149.742730948224,[112.34714674],-39.04336856678919,7,19,1,1.9528344671201807,audios_development/1163.wav
1163,22050,37.0,female,english,1063.7135,3994.3914,145.49246,0.0285733581947608,0.112565300158857,0.0039621785876951,0.1352883407528208,2490.8098929334283,[129.19921875],-84.95915634248263,69,281,10,15.88004535147392,audios_development/1164.wav
1164,22050,24.0,male,english,1803.4606,3999.6455,145.67628,0.0220781207766714,0.1263408100971925,0.0025754806098588,0.1689401996073298,2446.09498453546,[95.703125],-121.3453754719482,69,281,18,13.397913832199544,audios_development/1165.wav
1165,22050,28.0,male,igbo,926.85736,3949.459,147.65768,0.0146869269329012,0.094074953671044,0.0065363275875894,0.0636050575657894,1935.8826819231992,[89.10290948],-82.80753240388397,0,0,4,2.7167346938775507,audios_development/1166.wav
1166,22050,22.0,male,gujarati,1039.3484,3998.3306,145.3948,0.0231388902375472,0.0871322692871436,0.0170215354616348,0.0804693427541729,1665.7504396198883,[117.45383523],-97.03889081812557,69,281,42,21.08371882086168,audios_development/1167.wav
1167,22050,25.0,male,portuguese,1287.3074,3999.4287,145.41,0.02351111775259,0.1082322201834038,0.0055709966051726,0.1212017165712151,2418.046361512744,[107.66601562],-95.3509334985052,69,281,21,20.10848072562358,audios_development/1168.wav
1168,22050,40.0,female,english,1241.7522,3998.6968,147.53047,0.0227085908612592,0.1053196546210509,0.0038251855163987,0.1282507886289846,1747.2551850538553,[117.45383523],-95.17111156195368,69,281,17,17.020226757369613,audios_development/1169.wav
1169,22050,40.0,male,korean,1454.122,3999.6345,145.60843,0.0241085977467197,0.1214213682797743,0.0064732733475522,0.1061055774652111,1911.3553910236087,[123.046875],-101.27241476953031,69,281,37,18.134784580498867,audios_development/1170.wav
1170,22050,24.0,male,arabic,704.40985,3999.521,145.3933,0.0230111104277032,0.0904542484164415,0.0074006366813923,0.0365263069755539,1306.7019695507834,[112.34714674],-129.75260760577743,69,281,4,48.06530612244897,audios_development/1171.wav
1171,22050,16.0,female,igbo,744.8555,3574.7183,152.72214,0.0124361782708316,0.0758383285100729,0.0030929321784088,0.1200170272435897,2741.023127698751,[83.35433468],-32.69870638280859,4,14,1,1.7647165532879818,audios_development/1172.wav
1172,22050,19.0,male,arabic,1256.3662,3999.0864,145.38304,0.0166331146019319,0.1089147076954962,0.0026278552588095,0.1988926105997624,3362.6441206050963,[112.34714674],-98.82926024402258,69,281,31,38.73088435374149,audios_development/1173.wav
1173,22050,56.0,male,kikongo,1426.4043,3999.6233,145.37813,0.0359033270781568,0.173343476906191,0.0022011663411214,0.1236758866244675,1953.0830704118791,[135.99917763],-142.35107482069745,69,281,40,28.93206349206349,audios_development/1174.wav
1174,22050,18.0,male,english,1861.345,3999.6416,145.38933,0.0174556959907853,0.111304932135897,0.0019202719731696,0.1559721035972668,2642.2029361239343,[112.34714674],-115.52977446423056,69,281,15,18.622403628117915,audios_development/1175.wav
1175,22050,41.0,male,ngemba,710.48694,3997.361,145.58974,0.0198297542845941,0.1485867006916129,0.0029855016846074,0.060399194966082,1237.2710877944105,[184.5703125],-113.8187786466578,69,281,1,35.08281179138322,audios_development/1176.wav
1176,22050,20.0,female,russian,1241.4489,3999.4465,145.4144,0.025665526556142,0.1661987457836008,0.0247412895573987,0.0746596427748771,2023.775406120642,[103.359375],-58.03474055577127,69,281,1,18.89673469387755,audios_development/1177.wav
1177,22050,23.0,female,english,1680.1433,3999.3408,145.35008,0.0235960949606776,0.1215448458047779,0.0063458709772974,0.1681339306459107,2593.511075930627,[99.38401442],-87.75600299544548,69,281,19,15.000090702947846,audios_development/1178.wav
1178,22050,20.0,male,korean,1616.4282,3999.465,145.39243,0.0131138484151812,0.0804107148421004,0.0032362921864267,0.1361208641919556,2155.704670881021,[143.5546875],-104.05958911259246,69,281,27,18.83138321995465,audios_development/1179.wav
1179,22050,23.0,male,igbo,608.8699,2615.385,148.71266,0.0209790918697347,0.129056971071826,0.0008893234868802,0.0606310614224137,2063.247338496388,[89.10290948],-39.92574514592776,0,0,1,1.3236281179138325,audios_development/1180.wav
1180,22050,21.0,male,english,1993.8237,3999.5725,145.3534,0.0189442002843364,0.1347883460401754,0.0016481045120672,0.2053697605588737,3531.780933561238,[123.046875],-106.88948755440052,69,281,1,20.36390022675737,audios_development/1181.wav
1181,22050,65.0,male,igbo,1397.5381,3999.2346,145.36136,0.0304869584356025,0.1518975193260855,0.0025656551037649,0.1232063958476321,1869.343506424448,[107.66601562],-132.59626163244917,69,281,33,20.75863945578232,audios_development/1182.wav
1182,22050,18.0,female,igbo,1533.7915,3874.0261,150.42468,0.0151646673307214,0.0937586806982237,0.0023764986659404,0.0703210663377193,2040.975241967908,[123.046875],-17.61068982069542,2,12,1,1.312562358276644,audios_development/1183.wav
1183,22050,19.0,female,german,1509.2709,3999.0945,145.35548,0.0196699715397588,0.0744324599610154,0.0186266947926156,0.1004757241558741,1855.7244925682348,[135.99917763],-91.39626293372244,69,281,26,18.57596371882085,audios_development/1184.wav
1184,22050,16.0,male,igbo,709.2438,3986.7104,148.55737,0.0261601484001901,0.125089604968337,0.0014040397666303,0.0660207648026315,1841.258557393276,[86.1328125],-54.84435839184872,5,12,1,1.7331972789115646,audios_development/1185.wav
1185,22050,53.0,female,pulaar,1033.1487,3998.3044,145.38461,0.0263328748184713,0.1448291420427815,0.0043642491608435,0.0916150505670277,1580.0834710066513,[89.10290948],-108.66695269939892,69,281,16,25.35619047619048,audios_development/1186.wav
1186,22050,28.0,female,arabic,1869.6886,3999.6025,145.45024,0.0130860634383899,0.0804076677626705,0.0009116870165736,0.181479171895917,3146.008302273995,[95.703125],-122.31037603412967,69,281,21,29.32680272108844,audios_development/1187.wav
1187,22050,25.0,female,english,1800.9927,3999.4712,145.52463,0.017871966639484,0.1070811416358467,0.0046586796030618,0.1965783745181718,3264.4245110657216,[103.359375],-79.58072583032781,69,281,1,20.15492063492064,audios_development/1188.wav
1188,22050,20.0,female,yoruba,681.5145,3013.1587,149.60037,0.0162022400941544,0.1213536482506352,0.0012730296840339,0.0526925223214285,2145.837981483181,[117.45383523],-31.20911555244794,0,0,1,1.6221315192743764,audios_development/1189.wav
1189,22050,29.0,male,german,1894.8528,3999.6956,145.51047,0.0225269440557552,0.1154050608061591,0.0038067050311322,0.1899191521447721,3015.9708891686664,[112.34714674],-105.1424527502764,69,281,21,20.31746031746032,audios_development/1190.wav
1190,22050,31.0,male,english,1922.4797,3999.1118,145.47816,0.0298608332589923,0.1195921470612884,0.0016238938750167,0.1472969181629834,2638.828038406513,[112.34714674],-102.76806666008213,69,281,17,19.365442176870747,audios_development/1191.wav
1191,22050,21.0,female,igbo,826.8742,3985.2893,146.85532,0.0206528833180634,0.131739308362057,0.0006391566787485,0.1008903206168831,2927.879723461752,[135.99917763],5.528277851910723,5,13,1,1.7834013605442176,audios_development/1192.wav
1192,22050,59.0,female,italian,1700.7432,3999.2815,145.49504,0.0186386075438599,0.1156342060364386,0.0017630229759812,0.114432229121179,1754.309354601579,[92.28515625],-123.99386066111047,69,281,34,18.436643990929703,audios_development/1193.wav
1193,22050,29.0,female,english,1506.3694,3999.5872,146.3896,0.0224678273059157,0.0994650768755245,0.0068744557561067,0.1195107303699119,2079.5413317245298,[123.046875],-85.34940629469634,69,281,16,17.2756462585034,audios_development/1194.wav
1194,22050,67.0,female,french,1718.5471,3999.702,146.59499,0.0176186671638765,0.1290414395646835,0.002584885920528,0.1795772615617612,2967.6608290784907,[135.99917763],-104.95865266150332,69,281,22,32.19414965986395,audios_development/1195.wav
1195,22050,19.0,female,macedonian,1554.5105,3999.6594,145.6365,0.025163462163713,0.0809770315216156,0.0223481254087081,0.1397836538461538,2471.482970182777,[117.45383523],-63.61920202158,69,281,13,17.34530612244898,audios_development/1196.wav
1196,22050,24.0,female,mandarin,1597.4492,3998.4421,145.6115,0.0127730051007385,0.0725863295476503,0.0035718325966249,0.1137708376881271,2060.587991832456,[129.19921875],-107.09113382665562,69,281,47,25.309750566893428,audios_development/1197.wav
1197,22050,17.0,female,igbo,1271.9976,3987.1782,147.11885,0.0167714675266892,0.0880375579455951,0.0117458543308697,0.0699139030612244,2363.861502622253,[78.30255682],-5.018153052629489,2,10,1,1.1256235827664398,audios_development/1198.wav
1198,22050,17.0,female,urhobo,1500.3601,3996.8804,162.21205,0.0150466146992581,0.0708020908249091,0.0037901167133034,0.0684789540816326,1575.8151343482652,[151.99908088],1.1228008701293033,3,14,1,1.120997732426304,audios_development/1199.wav
1199,22050,29.0,female,japanese,1260.5408,3997.84,145.3765,0.0177874393849317,0.0872465015955893,0.0052056557070827,0.0968941525680462,1754.81928721284,[151.99908088],-99.6500837908648,69,281,35,22.59301587301587,audios_development/1200.wav
1200,22050,18.0,male,igbo,665.7391,2782.8914,148.37032,0.01625223758193,0.1252434324276045,0.001017633578448,0.0390181107954545,1598.435893004108,[161.49902344],-8.785189064903411,0,0,1,1.000997732426304,audios_development/1201.wav
1201,22050,24.0,male,igbo,684.5011,3994.7432,145.68745,0.0244976439048437,0.1009712221226403,0.0013603872658279,0.0895007905505952,2193.286981668508,[80.74951172],-53.88292014304494,6,23,1,1.9058503401360545,audios_development/1202.wav
1202,22050,18.0,female,igbo,918.5007,2712.055,146.1662,0.0207455321765526,0.0931177544178106,0.0040092321832389,0.0577093160377358,1631.3732726070832,[73.828125],-39.235782177490165,0,0,1,1.1936961451247166,audios_development/1203.wav
1203,22050,22.0,male,english,1479.6342,3998.7605,145.37079,0.024508886087177,0.1097261520603577,0.006233297099662,0.163675549636545,2817.6957678078124,[129.19921875],-85.9547381949319,69,281,16,17.647165532879818,audios_development/1204.wav
1204,22050,34.0,male,english,1280.1757,3998.719,145.49066,0.0186322346188008,0.0797414450646101,0.0042214587088023,0.0933923289609053,1721.3480381589302,[123.046875],-95.76583886213726,69,281,20,21.966077097505668,audios_development/1205.wav
1205,22050,20.0,female,igbo,973.8906,3995.5217,148.09766,0.0262857446404511,0.1377813117944739,0.0012953649745898,0.0558335033815298,1542.3198832269725,[143.5546875],-86.97454343438945,0,0,2,5.479909297052154,audios_development/1206.wav
1206,22050,30.0,male,english,1662.3047,3999.3262,145.61546,0.0175091680730413,0.1125641606162994,0.0051042375752955,0.1418344811350868,2370.004447651505,[117.45383523],-99.20751281231335,69,281,13,17.949024943310654,audios_development/1207.wav
1207,22050,39.0,male,fataluku,730.20306,3998.2065,145.3696,0.041551759773268,0.185263718692941,0.0054153007894861,0.057181763342165,1175.0221243289725,[86.1328125],-85.31028197314126,69,281,1,30.67219954648526,audios_development/1208.wav
1208,22050,25.0,female,russian,1595.578,3999.2617,145.9137,0.020160995147188,0.0828413525362988,0.0080614107330436,0.2183256060163551,3287.622186461995,[123.046875],-57.80879505047752,69,281,10,18.204444444444444,audios_development/1209.wav
1209,22050,20.0,female,mandarin,1702.3442,3999.1826,145.3965,0.0221551850029558,0.090458180340004,0.0008426848473854,0.1870529335800117,2739.6577620199355,[117.45383523],-133.65313959616194,69,281,17,15.534149659863948,audios_development/1210.wav
1210,22050,29.0,female,hungarian,877.0608,3993.6035,146.20944,0.024245780184958,0.1330628698066489,0.0066710748378381,0.0655629257408512,1428.6815325262598,[143.5546875],-86.97167161751645,69,281,17,27.63174603174604,audios_development/1211.wav
1211,22050,57.0,male,english,1875.4802,3999.6042,145.93748,0.0272876526789816,0.1327170374269033,0.0041260711902938,0.1334161675972622,2521.0457368630487,[86.1328125],-84.90199782039561,69,281,12,22.77877551020408,audios_development/1212.wav
1212,22050,31.0,male,congolese,684.0918,2017.8483,148.10661,0.0119812893878534,0.0709006300520023,0.0020368072788654,0.0349073223039215,1617.0582112793672,[123.046875],-23.110746873111253,1,5,1,1.1662131519274377,audios_development/1213.wav
1213,22050,17.0,female,igbo,915.4238,3984.1467,162.11198,0.0173820669956091,0.0866395838310883,0.0182958815966826,0.0465625,1640.977560230859,[129.19921875],-41.66644616576095,0,0,1,1.6950566893424035,audios_development/1214.wav
1214,22050,27.0,male,bulgarian,1834.8313,3998.948,145.56876,0.0187211458346592,0.1455429186156773,0.0018085055352583,0.1748275392490449,2710.5072244995235,[123.046875],-99.03474559534554,69,281,17,20.66575963718821,audios_development/1215.wav
1215,22050,22.0,female,igbo,473.2645,2256.7092,151.23491,0.0228918478670329,0.0979142742094942,0.0001240726287753,0.0928105221518987,2360.9534119656764,[112.34714674],2.99580010988216,4,17,1,1.8282993197278912,audios_development/1216.wav
1216,22050,36.0,male,arabic,1412.0421,3998.3594,145.36612,0.0273653938259751,0.1265634593602042,0.0051123172782796,0.1147867102735081,1832.7629045584767,[129.19921875],-126.55523146013624,69,281,43,21.91963718820861,audios_development/1217.wav
1217,22050,21.0,male,igbo,668.8244,3992.2087,150.31621,0.0223996551478927,0.1123023174495111,0.0026342123147769,0.0449126621462264,1332.9508972670249,[107.66601562],-27.17210494151063,4,12,1,1.2295238095238097,audios_development/1218.wav
1218,22050,26.0,male,igbo,652.26263,3976.337,146.67932,0.0241151866898934,0.0879335946513513,0.0031347350972628,0.056915713028169,1888.4612679535087,[135.99917763],-44.29130781539417,4,15,1,1.6116099773242631,audios_development/1219.wav
1219,22050,18.0,male,english,1350.4752,3999.0332,145.47209,0.0257207513914921,0.0905643701763509,0.0029208438979813,0.0929137996941896,2033.168283148188,[151.99908088],-97.75546647713472,69,281,16,19.040362811791383,audios_development/1220.wav
1220,22050,23.0,male,mandarin,1476.1978,3999.787,145.75113,0.0314081444565192,0.1129190627611866,0.0070084246570782,0.0937362617233294,1896.530153960168,[112.34714674],-95.44043987208345,69,281,13,15.88244897959184,audios_development/1221.wav
1221,22050,21.0,male,arabic,1194.6532,3999.7578,145.70702,0.017487058446273,0.1358022867684517,0.0018250115887627,0.1334718420870288,2534.6742288664864,[107.66601562],-122.09618106386516,69,281,19,24.58993197278912,audios_development/1222.wav
1222,22050,17.0,female,igbo,1494.6754,3992.9966,145.69331,0.0163102210095357,0.0814070102449388,0.0021800998459861,0.0747845362103174,2325.4346342156573,[107.66601562],-21.637995904395403,4,12,1,1.446984126984127,audios_development/1223.wav
1223,22050,26.0,male,igbo,586.5421,2248.0266,145.68788,0.0166548115143895,0.07635579330653,0.0274471407452805,0.0329159007352941,1100.9827922715922,[117.45383523],-27.09780865084442,2,9,1,1.574467120181406,audios_development/1224.wav
1224,22050,19.0,female,igbo,1046.5344,3982.8977,151.03114,0.0226078363761129,0.0740088410464579,0.0022364251044657,0.1494867852393617,2566.19067003638,[123.046875],-15.230113516917134,4,14,1,1.065532879818594,audios_development/1225.wav
1225,22050,18.0,female,igbo,987.2118,3844.658,147.54948,0.0148297524835291,0.0897414374097356,0.0013912237981536,0.0346789413623595,1520.8885379143055,[112.34714674],-45.32000248822715,0,0,1,2.040453514739229,audios_development/1226.wav
1226,22050,17.0,male,igbo,812.1617,3984.5146,146.47404,0.0153626319210347,0.066479306601394,0.0008653883012924,0.125500047063253,2444.207699788925,[135.99917763],-35.19698231860751,5,21,1,1.9223582766439908,audios_development/1227.wav
1227,22050,47.0,male,english,2109.5618,3999.766,145.38554,0.0192988894500934,0.1304165157436675,0.0023407939515484,0.1858436734068627,3089.7444129874816,[95.703125],-107.85747711367594,69,281,12,19.9459410430839,audios_development/1228.wav
1228,22050,20.0,male,igbo,695.5692,2640.7852,145.52507,0.0159834716741204,0.1216315524682509,0.0004244170971236,0.0458574367843511,2716.881939347588,[151.99908088],-50.44046359619268,2,7,1,3.020997732426304,audios_development/1229.wav
1229,22050,25.0,male,igbo,1184.3364,3997.6802,148.2627,0.0229165875922988,0.110406333545679,0.0039412262047897,0.1033871299342105,2445.226503387606,[215.33203125],-29.67566780666224,4,14,1,1.253877551020408,audios_development/1230.wav
1230,22050,31.0,male,congolese,630.9837,3457.9897,146.15056,0.0207728121089875,0.1357189059409859,0.0010131954707551,0.0322265625,1404.445630053873,[80.74951172],-55.55800492317047,0,0,1,1.2308390022675737,audios_development/1231.wav
1231,22050,20.0,male,igbo,597.1643,3715.3274,146.31859,0.0184787745345201,0.094125576333702,0.0228175023718866,0.0440809461805555,1368.4713699656306,[184.5703125],-40.80637165378746,0,0,1,1.230657596371882,audios_development/1232.wav
1232,22050,34.0,male,punjabi,896.3706,3998.5042,145.46246,0.026494212857059,0.0790442853796498,0.0087446023047912,0.0550432667745231,1369.5219177715749,[172.265625],-113.77929300593084,69,281,59,25.72770975056688,audios_development/1233.wav
1233,22050,45.0,male,igbo,619.396,3377.0125,145.47548,0.0227017353068854,0.129604440598446,0.0030276742158716,0.0655836022418478,2130.624606602188,[129.19921875],-98.2534902413096,6,19,1,1.486077097505669,audios_development/1234.wav
1234,22050,30.0,female,english,1530.6781,3999.7588,145.77292,0.020284734668467,0.1096163794707387,0.0048832104672398,0.1273691845860128,2847.6645090012257,[95.703125],-96.12876116504312,69,281,16,19.17968253968254,audios_development/1235.wav
1235,22050,22.0,female,igbo,733.37354,3727.4973,154.14525,0.0188748200814662,0.1185217443161246,0.0005190120713469,0.0516204833984375,1987.068225949976,[69.83741554],-15.773587224697703,2,12,1,1.4830385487528344,audios_development/1236.wav
1236,22050,22.0,female,igbo,766.9507,2766.4753,146.58206,0.0169641639961081,0.0987586574099104,0.0006998784265907,0.0572277986550632,1805.9925621148464,[107.66601562],-27.27718631669521,0,0,1,1.8318820861678005,audios_development/1237.wav
1237,22050,22.0,female,english,1439.2092,3998.5679,145.48273,0.0188358888372673,0.1075674366500406,0.0023040827936234,0.1613942831569116,2511.4705447715382,[129.19921875],-129.7880801793355,69,281,30,14.883990929705218,audios_development/1238.wav
1238,22050,40.0,male,amharic,893.5123,3996.975,145.37854,0.02913267653884,0.1101623560385552,0.0022344449714479,0.073788997468091,1846.8678753177328,[135.99917763],-132.03289678189313,69,281,69,32.39183673469387,audios_development/1239.wav
1239,22050,19.0,female,igbo,753.59094,2320.5532,150.9147,0.0112418620039781,0.0626654497874873,0.0078898775957287,0.0388609871031746,1300.6477371803571,[66.25600962],-22.94035772437461,0,0,1,1.452154195011338,audios_development/1240.wav
1240,22050,23.0,female,greek,952.9181,3999.5725,145.39514,0.0347293408178474,0.1596137349152753,0.0077930827327706,0.0760820822565288,1971.289205438379,[95.703125],-65.72141326127351,69,281,1,21.29678004535148,audios_development/1241.wav
1241,22050,48.0,female,fijian,1395.5486,3997.4373,145.50308,0.0297640582527715,0.1232289211936786,0.0060535323578536,0.0961671653368794,1745.645403643308,[99.38401442],-96.72700756550584,69,281,2,25.54195011337868,audios_development/1242.wav
1242,22050,17.0,female,igbo,1255.1432,3970.7043,145.87073,0.0191339097919524,0.0696919160495505,0.0011033000212752,0.0919291178385416,2442.54781130194,[161.49902344],-15.386763864449115,3,13,1,1.0970521541950111,audios_development/1243.wav
1243,22050,21.0,female,dutch,1832.1124,3999.7568,145.64862,0.016417702462027,0.0732552642513014,0.003487376376179,0.2109115325261158,3239.504255541898,[107.66601562],-83.34041235329295,69,281,20,20.82829931972789,audios_development/1244.wav
1244,22050,42.0,male,chichewa,1481.8876,3998.9666,145.35484,0.0283893576176052,0.1407882616285996,0.0052704525299473,0.1124385358426517,2114.9566112588423,[198.76802885],-112.50880942893107,69,281,35,25.402630385487527,audios_development/1245.wav
1245,22050,36.0,male,english,1904.9281,3999.7136,145.3985,0.0253505994973381,0.1069203302460698,0.0070153268652788,0.1187171447540745,2245.751468005508,[112.34714674],-98.06599527594116,69,281,15,16.253968253968253,audios_development/1246.wav
1246,22050,39.0,female,mandarin,877.16345,3997.369,145.63255,0.0200888261343452,0.1118149082238262,0.007812283560005,0.0766945540700171,1734.0545257313654,[107.66601562],-82.44888303239344,69,281,7,26.772607709750567,audios_development/1247.wav
1247,22050,23.0,female,english,1601.3226,3999.297,145.677,0.0163068046704039,0.1135211182647374,0.0021904038996561,0.179112282463186,2796.8360601035606,[129.19921875],-114.33435637661997,69,281,9,14.628571428571428,audios_development/1248.wav
1248,22050,23.0,female,igbo,753.8348,2234.9226,145.65106,0.0187435862083987,0.0641665038125072,0.0015239130665842,0.1009172712053571,2134.057703760742,[80.74951172],-34.31356515003263,2,9,1,1.2560090702947846,audios_development/1249.wav
1249,22050,36.0,male,nepali,1373.2144,3999.026,145.35303,0.0226590148067809,0.1084252449581576,0.0027762050436278,0.1297830647652388,1969.773702568786,[112.34714674],-124.519741680137,69,281,32,19.13324263038548,audios_development/1250.wav
1250,22050,16.0,male,igbo,462.4526,3961.4658,146.21101,0.0264918460904813,0.122954779365869,0.0020271672624005,0.1381578947368421,2807.621428920143,[151.99908088],-34.72076879017363,4,20,1,1.7247165532879818,audios_development/1251.wav
1251,22050,15.0,female,igbo,1553.1112,3991.8914,149.8698,0.0189344405409775,0.1293629077042313,0.0010459032702148,0.1376103940217391,3017.150570299506,[215.33203125],-19.63167927001604,2,8,1,1.055328798185941,audios_development/1252.wav
1252,22050,43.0,male,english,2105.8665,3999.7236,145.3493,0.0254412062830427,0.1160896023813731,0.0020872891186717,0.1784072800062189,3183.3835593920826,[112.34714674],-120.1833678581256,69,281,13,18.993922902494333,audios_development/1253.wav
1253,22050,20.0,female,french,1571.1863,3999.3728,145.63168,0.0225268804257078,0.1070354600581415,0.0035413412096023,0.1851698477056962,2899.1059628242965,[129.19921875],-91.48033254858208,69,281,19,19.52798185941043,audios_development/1254.wav
1254,22050,16.0,male,igbo,569.3336,3990.5186,145.38257,0.0257121312029027,0.0617084947698616,0.0201578509459685,0.050891804245283,1447.953521439775,[215.33203125],-39.48633169755925,5,19,1,1.0681179138321997,audios_development/1255.wav
1255,22050,56.0,female,dari,1550.6444,3999.5425,145.4274,0.0188402815126648,0.0943566477760159,0.0004863876635861,0.1799535880320207,3017.0418440864337,[151.99908088],-92.04052874365092,69,281,21,23.49859410430839,audios_development/1256.wav
1256,22050,55.0,male,italian,1837.7867,3999.1812,145.37389,0.0292392234879699,0.123202305853546,0.005819974887134,0.0911925932320442,2213.213813127327,[161.49902344],-80.95632170739991,69,281,7,19.55120181405896,audios_development/1257.wav
1257,22050,39.0,male,bosnian,1264.6803,3999.6577,145.4728,0.0363397930866517,0.1251248925916331,0.004071995627313,0.099841614619603,2072.518328491146,[143.5546875],-107.91300249312492,69,281,31,24.82213151927437,audios_development/1258.wav
1258,22050,19.0,male,kikongo,574.644,3993.1436,145.3699,0.0523260248139176,0.1663518466827905,0.0040223200316247,0.0483201986151603,1204.5740435809194,[184.5703125],-120.42796691478937,69,281,1,39.82,audios_development/1259.wav
1259,22050,24.0,male,english,1274.8772,3997.0762,145.40434,0.0207003194079441,0.1261536256915731,0.002635566131842,0.1148527208400483,1679.054542111162,[184.5703125],-135.2032589949102,69,281,30,18.2508843537415,audios_development/1260.wav
1260,22050,24.0,male,macedonian,1765.1079,3999.7446,145.4767,0.021058283399776,0.0812069302997081,0.0119126236149772,0.144766407527596,2500.9403032225187,[123.046875],-91.29721443289236,69,281,17,22.05895691609977,audios_development/1261.wav
1261,22050,18.0,female,igbo,954.0051,3968.8657,146.5523,0.0181107799298821,0.0846972378209878,0.0017940854496491,0.09796142578125,2632.938006124997,[95.703125],-8.019718104455775,5,21,1,2.212517006802721,audios_development/1262.wav
1262,22050,24.0,female,english,1526.758,3999.5962,145.42049,0.0216186056047817,0.1003363739749978,0.0032895866723855,0.1230055331092677,1963.467836735314,[117.45383523],-114.93881711946298,69,281,22,15.754240362811792,audios_development/1263.wav
1263,22050,19.0,female,igbo,666.93884,2759.089,150.80223,0.0169133825422331,0.0782022080897729,0.0030419221015739,0.0343098958333333,1168.6763278453016,[69.83741554],-60.58067909993535,0,0,1,1.9969160997732427,audios_development/1264.wav
1264,22050,26.0,male,punjabi,1020.7017,3999.2217,145.37065,0.0315337655926437,0.1066625862662385,0.0102338168005469,0.0712899567880036,1516.519794619442,[112.34714674],-98.29127439738627,69,281,27,19.736961451247165,audios_development/1265.wav
1265,22050,17.0,male,igbo,1324.9838,3997.3035,184.01137,0.0169024299200027,0.0901298288190358,4.973073861916368e-05,0.108184814453125,3163.909990451255,[143.5546875],2.944188482266783,4,15,1,1.4648526077097506,audios_development/1266.wav
1266,22050,21.0,female,igbo,1038.6598,3988.523,161.03194,0.0165607040459333,0.0838168015354554,0.0008943721570333,0.0679331634004237,1851.9435703208,[215.33203125],-94.68980196300872,0,0,1,2.647074829931973,audios_development/1267.wav
1267,22050,38.0,male,croatian,1377.6185,3999.611,145.56265,0.0334469512308712,0.1633086786668872,0.0038137290016724,0.0984742967344874,1598.6173746783838,[129.19921875],-111.49118115545105,69,281,18,21.362358276643988,audios_development/1268.wav
1268,22050,56.0,male,french,1491.5413,3999.6929,145.4233,0.0343963783214638,0.1813902296935919,0.0030161745313415,0.1290127724934683,1931.681213538514,[112.34714674],-124.92184697745488,69,281,39,24.52027210884353,audios_development/1269.wav
